08850 7400   1.6372
08850 7600   1.8150
08950 2600   0.0689
08950 2800   0.0927
08950 3000   0.1342
08950 3200   0.1987
08950 3400   0.2838
08950 3600   0.4466
08950 3800   0.7181
08950 4000   0.9215
08950 4200   0.8940
08950 4400   0.8501
08950 4600   0.8466
08950 4800   0.8321
08950 5000   0.8497
08950 5200   0.8714
08950 5400   0.9345
08950 5600   1.0215
08950 5800   1.1492
08950 6000   1.2605
08950 6200   1.3794
08950 6400   1.4821
08950 6600   1.5840
08950 6800   1.7069
08950 7000   1.7272
08950 7200   1.8457
08950 7400   1.8755
08950 7600   1.9753
09050 2600   0.1036
09050 2800   0.1478
09050 3000   0.2178
09050 3200   0.3147
09050 3400   0.4300
09050 3600   0.5765
09050 3800   0.6851
09050 4000   0.7021
09050 4200   0.6661
09050 4400   0.6498
09050 4600   0.6571
09050 4800   0.6698
09050 5000   0.6865
09050 5200   0.7001
09050 5400   0.7570
09050 5600   0.8148
09050 5800   0.9034
09050 6000   0.9676
09050 6200   1.0547
09050 6400   1.1251
09050 6600   1.2099
09050 6800   1.2797
09050 7000   1.2606
09050 7200   1.3375
09050 7400   1.3607
09050 7600   1.4024
09150 2600   0.1802
09150 2800   0.2673
09150 3000   0.4121
09150 3200   0.5898
09150 3400   0.8354
09150 3600   1.0779
09150 3800   1.2351
09150 4000   1.1992
09150 4200   1.0311
09150 4400   0.8582
09150 4600   0.7677
09150 4800   0.7005
09150 5000   0.6788
09150 5200   0.7419
09150 5400   0.9214
09150 5600   1.1840
09150 5800   1.5134
09150 6000   1.8161
09150 6200   2.1341
09150 6400   2.4674
09150 6600   2.6953
09150 6800   2.9157
09150 7000   2.9964
09150 7200   3.0926
09150 7400   3.0604
09150 7600   3.1095
09250 2600   0.0972
09250 2800   0.1554
09250 3000   0.2620
09250 3200   0.4338
09250 3400   0.6546
09250 3600   0.8816
09250 3800   1.0337
09250 4000   0.9482
09250 4200   0.7774
09250 4400   0.6233
09250 4600   0.5428
09250 4800   0.4930
09250 5000   0.4720
09250 5200   0.5109
09250 5400   0.6330
09250 5600   0.8209
09250 5800   1.0156
09250 6000   1.1478
09250 6200   1.2573
09250 6400   1.3247
09250 6600   1.3823
09250 6800   1.4529
09250 7000   1.4780
09250 7200   1.5398
09250 7400   1.6004
09250 7600   1.6368
09350 2600   0.0983
09350 2800   0.1511
09350 3000   0.2450
09350 3200   0.4023
09350 3400   0.6221
09350 3600   0.9399
09350 3800   1.3058
09350 4000   1.2491
09350 4200   1.0143
09350 4400   0.7916
09350 4600   0.6555
09350 4800   0.5734
09350 5000   0.5516
09350 5200   0.5939
09350 5400   0.7343
09350 5600   0.9970
09350 5800   1.3704
09350 6000   1.7690
09350 6200   2.1134
09350 6400   2.5419
09350 6600   3.0103
09350 6800   3.4529
09350 7000   3.6935
09350 7200   4.2759
09350 7400   4.5496
09350 7600   5.0772
09450 2600   0.1354
09450 2800   0.2075
09450 3000   0.3331
09450 3200   0.5290
09450 3400   0.7911
09450 3600   1.1129
09450 3800   1.4339
09450 4000   1.4446
09450 4200   1.1374
09450 4400   0.8695
09450 4600   0.7035
09450 4800   0.6075
09450 5000   0.5781
09450 5200   0.6118
09450 5400   0.7541
09450 5600   0.9692
09450 5800   1.1873
09450 6000   1.3599
09450 6200   1.5166
09450 6400   1.6285
09450 6600   1.7250
09450 6800   1.7974
09450 7000   1.7492
09450 7200   1.8348
09450 7400   1.8190
09450 7600   1.8782
09550 2600   0.1968
09550 2800   0.2956
09550 3000   0.4562
09550 3200   0.6624
09550 3400   0.8791
09550 3600   1.0562
09550 3800   1.1396
09550 4000   1.0660
09550 4200   0.9358
09550 4400   0.7858
09550 4600   0.6845
09550 4800   0.6445
09550 5000   0.6371
09550 5200   0.7093
09550 5400   0.8927
09550 5600   1.2138
09550 5800   1.6107
09550 6000   2.0392
09550 6200   2.4549
09550 6400   2.9042
09550 6600   3.4077
09550 6800   3.9444
09550 7000   4.4716
09550 7200   5.4279
09550 7400   6.0701
09550 7600   7.0537
09650 2600   0.2839
09650 2800   0.3992
09650 3000   0.5244
09650 3200   0.6386
09650 3400   0.7143
09650 3600   0.7499
09650 3800   0.7646
09650 4000   0.7356
09650 4200   0.6740
09650 4400   0.6005
09650 4600   0.5667
09650 4800   0.5297
09650 5000   0.5290
09650 5200   0.5743
09650 5400   0.6866
09650 5600   0.8392
09650 5800   1.0133
09650 6000   1.1745
09650 6200   1.3382
09650 6400   1.5050
09650 6600   1.6277
09650 6800   1.7476
09650 7000   1.7893
09650 7200   1.8656
09650 7400   1.8172
09650 7600   1.8875
09750 2600   0.2056
09750 2800   0.3015
09750 3000   0.4170
09750 3200   0.5289
09750 3400   0.5909
09750 3600   0.6090
09750 3800   0.6192
09750 4000   0.6031
09750 4200   0.5613
09750 4400   0.5097
09750 4600   0.4907
09750 4800   0.4823
09750 5000   0.4960
09750 5200   0.5641
09750 5400   0.6886
09750 5600   0.8899
09750 5800   1.1456
09750 6000   1.4699
09750 6200   1.8232
09750 6400   2.2272
09750 6600   2.6127
09750 6800   3.0369
09750 7000   3.2575
09750 7200   3.7838
09750 7400   4.1422
09750 7600   4.7208
09850 2600   0.1766
09850 2800   0.2653
09850 3000   0.4148
09850 3200   0.6371
09850 3400   0.9042
09850 3600   1.2139
09850 3800   1.3862
09850 4000   1.3420
09850 4200   1.2299
09850 4400   1.1430
09850 4600   1.0911
09850 4800   1.0021
09850 5000   0.9729
09850 5200   1.0139
09850 5400   1.1705
09850 5600   1.3738
09850 5800   1.5538
09850 6000   1.7212
09850 6200   1.8523
09850 6400   2.0258
09850 6600   2.1769
09850 6800   2.3212
09850 7000   2.3719
09850 7200   2.4558
09850 7400   2.5535
09850 7600   2.6989
09950 2600   0.1177
09950 2800   0.1537
09950 3000   0.2071
09950 3200   0.2688
09950 3400   0.3259
09950 3600   0.3819
09950 3800   0.4311
09950 4000   0.4740
09950 4200   0.5194
09950 4400   0.6565
09950 4600   0.9565
09950 4800   1.1334
09950 5000   1.1828
09950 5200   1.3205
09950 5400   1.5309
09950 5600   1.8241
09950 5800   2.1785
09950 6000   2.4182
09950 6200   2.5526
09950 6400   2.7584
09950 6600   2.8657
09950 6800   2.9226
09950 7000   3.0052
09950 7200   3.1871
09950 7400   3.2127
09950 7600   3.3535
10050 2600    0.0857
10050 2800    0.1160
10050 3000    0.1612
10050 3200    0.2135
10050 3400    0.2584
10050 3600    0.3000
10050 3800    0.3252
10050 4000    0.3366
10050 4200    0.3427
10050 4400    0.3818
10050 4600    0.4881
10050 4800    0.5574
10050 5000    0.6087
10050 5200    0.7049
10050 5400    0.7986
10050 5600    0.8874
10050 5800    0.9715
10050 6000    1.0427
10050 6200    1.1053
10050 6400    1.2073
10050 6600    1.3181
10050 6800    1.4920
10050 7000    1.5904
10050 7200    1.8581
10050 7400    1.9822
10050 7600    2.2618
10150 2600    0.0967
10150 2800    0.1276
10150 3000    0.1743
10150 3200    0.2322
10150 3400    0.2823
10150 3600    0.3353
10150 3800    0.3817
10150 4000    0.4202
10150 4200    0.4444
10150 4400    0.5142
10150 4600    0.6034
10150 4800    0.6264
10150 5000    0.6163
10150 5200    0.6396
10150 5400    0.7148
10150 5600    0.8087
10150 5800    0.9186
10150 6000    0.9997
10150 6200    1.0596
10150 6400    1.1507
10150 6600    1.2418
10150 6800    1.3228
10150 7000    1.3978
10150 7200    1.5215
10150 7400    1.5370
10150 7600    1.6291
10250 2600    0.1009
10250 2800    0.1340
10250 3000    0.1826
10250 3200    0.2422
10250 3400    0.2954
10250 3600    0.3507
10250 3800    0.4012
10250 4000    0.4393
10250 4200    0.4720
10250 4400    0.5762
10250 4600    0.7433
10250 4800    0.7753
10250 5000    0.7577
10250 5200    0.7672
10250 5400    0.8181
10250 5600    0.9105
10250 5800    0.9823
10250 6000    1.0676
10250 6200    1.1488
10250 6400    1.2475
10250 6600    1.3730
10250 6800    1.4809
10250 7000    1.5347
10250 7200    1.7770
10250 7400    1.8630
10250 7600    2.1282
10350 2600    0.1166
10350 2800    0.1538
10350 3000    0.2037
10350 3200    0.2644
10350 3400    0.3088
10350 3600    0.3464
10350 3800    0.3817
10350 4000    0.3993
10350 4200    0.4074
10350 4400    0.4184
10350 4600    0.4661
10350 4800    0.4860
10350 5000    0.4594
10350 5200    0.4931
10350 5400    0.5257
10350 5600    0.5890
10350 5800    0.6543
10350 6000    0.7204
10350 6200    0.7850
10350 6400    0.8527
10350 6600    0.9144
10350 6800    0.9779
10350 7000    0.9683
10350 7200    1.0648
10350 7400    1.1065
10350 7600    1.2152
10450 2600    0.1282
10450 2800    0.1719
10450 3000    0.2376
10450 3200    0.3088
10450 3400    0.3624
10450 3600    0.4295
10450 3800    0.4820
10450 4000    0.4929
10450 4200    0.5117
10450 4400    0.5499
10450 4600    0.6115
10450 4800    0.6346
10450 5000    0.6294
10450 5200    0.7037
10450 5400    0.7878
10450 5600    0.8933
10450 5800    0.9859
10450 6000    1.0518
10450 6200    1.1016
10450 6400    1.1287
10450 6600    1.1639
10450 6800    1.1792
10450 7000    1.1540
10450 7200    1.2023
10450 7400    1.1702
10450 7600    1.1985
10550 2600    0.1385
10550 2800    0.1834
10550 3000    0.2448
10550 3200    0.3215
10550 3400    0.3876
10550 3600    0.4408
10550 3800    0.4859
10550 4000    0.5233
10550 4200    0.5447
10550 4400    0.6146
10550 4600    0.7125
10550 4800    0.7491
10550 5000    0.7931
10550 5200    0.9136
10550 5400    0.9954
10550 5600    1.0418
10550 5800    1.1509
10550 6000    1.2596
10550 6200    1.3944
10550 6400    1.4741
10550 6600    1.5391
10550 6800    1.5595
10550 7000    1.4889
10550 7200    1.5690
10550 7400    1.5874
10550 7600    1.6565
10650 2600    0.2838
10650 2800    0.3685
10650 3000    0.4472
10650 3200    0.6216
10650 3400    0.6909
10650 3600    0.8437
10650 3800    0.8272
10650 4000    0.7521
10650 4200    0.8439
10650 4400    0.8741
10650 4600    0.8931
10650 4800    0.8504
10650 5000    1.1427
10650 5200    1.0322
10650 5400    0.9506
10650 5600    0.9383
10650 5800    0.9704
10650 6000    0.9377
10650 6200    0.9405
10650 6400    0.9529
10650 6600    0.9488
10650 6800    0.9381
10650 7000    0.8649
10650 7200    0.8794
10650 7400    0.8533
10650 7600    0.8892
10750 2600    0.3904
10750 2800    0.5283
10750 3000    0.6650
10750 3200    0.7536
10750 3400    0.9568
10750 3600    0.9069
10750 3800    0.8648
10750 4000    0.9533
10750 4200    0.8658
10750 4400    0.8513
10750 4600    0.9289
10750 4800    1.0027
10750 5000    0.9542
10750 5200    1.0040
10750 5400    1.0510
10750 5600    1.0280
10750 5800    1.0118
10750 6000    0.9939
10750 6200    1.0182
10750 6400    1.0182
10750 6600    1.0206
10750 6800    1.0437
10750 7000    0.9834
10750 7200    0.9909
10750 7400    1.0072
10750 7600    1.0502
10850 2600    0.5358
10850 2800    0.7130
10850 3000    0.8514
10850 3200    0.9475
10850 3400    1.1553
10850 3600    1.3393
10850 3800    1.2327
10850 4000    1.1687
10850 4200    1.2315
10850 4400    1.1168
10850 4600    1.1715
10850 4800    1.0779
10850 5000    1.1045
10850 5200    1.1068
10850 5400    1.1038
10850 5600    1.1897
10850 5800    1.2199
10850 6000    1.2035
10850 6200    1.1975
10850 6400    1.2576
10850 6600    1.3189
10850 6800    1.3509
10850 7000    1.2346
10850 7200    1.2493
10850 7400    1.3475
10850 7600    1.2739
10950 2600    0.4250
10950 2800    0.5880
10950 3000    0.7777
10950 3200    1.0427
10950 3400    1.4041
10950 3600    1.4588
10950 3800    1.4384
10950 4000    1.6088
10950 4200    1.3566
10950 4400    1.1202
10950 4600    0.7973
10950 4800    0.8057
10950 5000    0.7501
10950 5200    0.8084
10950 5400    0.8940
10950 5600    1.0592
10950 5800    1.1457
10950 6000    1.1256
10950 6200    1.0791
10950 6400    1.0949
10950 6600    1.0944
10950 6800    1.1670
10950 7000    1.1476
10950 7200    1.2103
10950 7400    1.2664
10950 7600    1.4062
11050 2600    0.3582
11050 2800    0.5207
11050 3000    0.7293
11050 3200    0.9411
11050 3400    1.3379
11050 3600    1.6671
11050 3800    1.6933
11050 4000    1.6246
11050 4200    1.1535
11050 4400    0.9798
11050 4600    0.8279
11050 4800    0.7241
11050 5000    0.6822
11050 5200    0.7098
11050 5400    0.9210
11050 5600    1.2538
11050 5800    1.8280
11050 6000    2.4523
11050 6200    2.7412
11050 6400    2.9726
11050 6600    3.0050
11050 6800    2.9770
11050 7000    3.1818
11050 7200    3.2181
11050 7400    3.0531
11050 7600    3.0395
11150 2600    0.3774
11150 2800    0.5297
11150 3000    0.8035
11150 3200    1.1280
11150 3400    1.5518
11150 3600    2.0596
11150 3800    2.0633
11150 4000    1.8514
11150 4200    1.4607
11150 4400    1.0402
11150 4600    1.0035
11150 4800    0.8399
11150 5000    0.7945
11150 5200    0.8155
11150 5400    0.9887
11150 5600    1.2860
11150 5800    1.5692
11150 6000    2.0227
11150 6200    2.2850
11150 6400    2.3197
11150 6600    1.8936
11150 6800    2.2194
11150 7000    2.1580
11150 7200    2.7421
11150 7400    2.6407
11150 7600    2.8364
11250 2600    0.3813
11250 2800    0.5400
11250 3000    0.7997
11250 3200    1.0581
11250 3400    1.2442
11250 3600    1.5077
11250 3800    1.6605
11250 4000    1.5293
11250 4200    1.3222
11250 4400    1.0005
11250 4600    0.8707
11250 4800    0.7964
11250 5000    0.7689
11250 5200    0.7971
11250 5400    0.9758
11250 5600    1.1033
11250 5800    1.4810
11250 6000    1.6657
11250 6200    1.6298
11250 6400    1.6513
11250 6600    1.7675
11250 6800    1.8236
11250 7000    1.8391
11250 7200    1.9289
11250 7400    1.9249
11250 7600    1.9818
11350 2600    0.4441
11350 2800    0.6630
11350 3000    0.8632
11350 3200    1.0513
11350 3400    1.0876
11350 3600    1.1337
11350 3800    1.0967
11350 4000    1.0455
11350 4200    0.9654
11350 4400    0.7844
11350 4600    0.7524
11350 4800    0.7206
11350 5000    0.7441
11350 5200    0.7593
11350 5400    0.8440
11350 5600    1.0002
11350 5800    1.2051
11350 6000    1.2487
11350 6200    1.3463
11350 6400    1.4254
11350 6600    1.4736
11350 6800    1.5319
11350 7000    1.5007
11350 7200    1.5841
11350 7400    1.5775
11350 7600    1.6050
11450 2600    0.5628
11450 2800    0.7480
11450 3000    0.8735
11450 3200    1.1352
11450 3400    1.1166
11450 3600    1.2649
11450 3800    1.1518
11450 4000    1.2883
11450 4200    1.1446
11450 4400    1.0025
11450 4600    0.8813
11450 4800    0.9063
11450 5000    0.8904
11450 5200    0.9553
11450 5400    1.0529
11450 5600    1.1911
11450 5800    1.3063
11450 6000    1.4576
11450 6200    1.4881
11450 6400    1.6150
11450 6600    1.6516
11450 6800    1.7925
11450 7000    1.6547
11450 7200    1.8417
11450 7400    1.7966
11450 7600    1.9605
11550 2600    0.5592
11550 2800    0.8685
11550 3000    1.2365
11550 3200    1.8525
11550 3400    2.1321
11550 3600    2.4840
11550 3800    2.8063
11550 4000    2.5395
11550 4200    2.2915
11550 4400    1.7194
11550 4600    1.4453
11550 4800    1.2914
11550 5000    1.2779
11550 5200    1.4155
11550 5400    1.6839
11550 5600    1.5293
11550 5800    2.4101
11550 6000    1.7726
11550 6200    2.7898
11550 6400    3.2675
11550 6600    3.5000
11550 6800    3.9202
11550 7000    3.9945
11550 7200    5.0222
11550 7400    5.6043
11550 7600    6.3828
11650 2600    0.4477
11650 2800    0.6012
11650 3000    0.8057
11650 3200    1.0190
11650 3400    1.1477
11650 3600    1.1598
11650 3800    1.3065
11650 4000    1.2629
11650 4200    1.1480
11650 4400    0.9861
11650 4600    0.8444
11650 4800    0.8172
11650 5000    0.7803
11650 5200    0.8097
11650 5400    0.9427
11650 5600    0.9979
11650 5800    1.0098
11650 6000    1.1097
11650 6200    1.1870
11650 6400    1.1546
11650 6600    1.1504
11650 6800    1.1031
11650 7000    1.0706
11650 7200    1.0840
11650 7400    1.0774
11650 7600    1.0647
11750 2600    0.5173
11750 2800    0.6249
11750 3000    0.6893
11750 3200    0.8813
11750 3400    0.9390
11750 3600    0.9980
11750 3800    1.0069
11750 4000    1.0577
11750 4200    0.9403
11750 4400    0.8889
11750 4600    0.8776
11750 4800    0.9037
11750 5000    0.9441
11750 5200    0.9986
11750 5400    1.1282
11750 5600    1.2401
11750 5800    1.3098
11750 6000    1.3396
11750 6200    1.3594
11750 6400    1.3786
11750 6600    1.3693
11750 6800    1.3877
11750 7000    1.3390
11750 7200    1.4189
11750 7400    1.3811
11750 7600    1.4071
11850 2600    0.7059
11850 2800    0.9836
11850 3000    1.1795
11850 3200    1.2185
11850 3400    1.1965
11850 3600    1.1656
11850 3800    1.0832
11850 4000    1.1055
11850 4200    1.0181
11850 4400    0.9797
11850 4600    0.9499
11850 4800    1.0624
11850 5000    1.0702
11850 5200    1.0442
11850 5400    1.1403
11850 5600    1.1082
11850 5800    1.1590
11850 6000    1.1589
11850 6200    1.1142
11850 6400    1.1161
11850 6600    1.1148
11850 6800    1.1092
11850 7000    1.0313
11850 7200    1.0293
11850 7400    1.0498
11850 7600    1.0749
11950 2600    0.6915
11950 2800    1.0365
11950 3000    1.3793
11950 3200    1.4639
11950 3400    1.4701
11950 3600    1.8909
11950 3800    1.5798
11950 4000    1.6199
11950 4200    1.3498
11950 4400    1.3411
11950 4600    1.3218
11950 4800    1.2421
11950 5000    1.2545
11950 5200    1.3498
11950 5400    1.2548
11950 5600    1.3878
11950 5800    1.3984
11950 6000    1.3312
11950 6200    1.4139
11950 6400    1.3253
11950 6600    1.3912
11950 6800    1.3992
11950 7000    1.2628
11950 7200    1.2298
11950 7400    1.2729
11950 7600    1.3888
12050 2600    0.8024
12050 2800    1.2663
12050 3000    1.9017
12050 3200    2.5612
12050 3400    3.3258
12050 3600    3.3602
12050 3800    2.8908
12050 4000    2.4362
12050 4200    2.2508
12050 4400    1.9735
12050 4600    1.8590
12050 4800    1.7052
12050 5000    1.6499
12050 5200    1.7901
12050 5400    1.8007
12050 5600    1.9525
12050 5800    2.0764
12050 6000    2.1847
12050 6200    2.2588
12050 6400    2.2637
12050 6600    2.3002
12050 6800    2.2809
12050 7000    1.9914
12050 7200    1.9837
12050 7400    2.0133
12050 7600    1.9774
12150 2600    0.7748
12150 2800    1.0887
12150 3000    1.7503
12150 3200    2.3612
12150 3400    3.0085
12150 3600    3.8726
12150 3800    3.4166
12150 4000    3.2181
12150 4200    2.6163
12150 4400    2.2158
12150 4600    1.9783
12150 4800    1.8520
12150 5000    1.7930
12150 5200    1.8698
12150 5400    1.9674
12150 5600    2.1986
12150 5800    2.2806
12150 6000    2.3086
12150 6200    2.3873
12150 6400    2.3733
12150 6600    2.3986
12150 6800    2.5236
12150 7000    2.3359
12150 7200    2.4947
12150 7400    2.3925
12150 7600    2.5639
12250 2600    0.9922
12250 2800    1.4487
12250 3000    2.3010
12250 3200    3.1781
12250 3400    4.4840
12250 3600    4.8116
12250 3800    4.7372
12250 4000    3.6913
12250 4200    2.8285
12250 4400    2.3391
12250 4600    2.0796
12250 4800    1.8981
12250 5000    1.7849
12250 5200    1.8011
12250 5400    2.0061
12250 5600    2.0926
12250 5800    2.2362
12250 6000    2.2636
12250 6200    2.2936
12250 6400    2.4028
12250 6600    2.3113
12250 6800    2.2921
12250 7000    2.1241
12250 7200    2.2933
12250 7400    2.2669
12250 7600    2.3216
12350 2600    0.8810
12350 2800    1.3360
12350 3000    1.8416
12350 3200    2.5032
12350 3400    2.9579
12350 3600    3.3189
12350 3800    4.1393
12350 4000    4.0269
12350 4200    3.6251
12350 4400    2.7303
12350 4600    2.2706
12350 4800    1.8550
12350 5000    1.7930
12350 5200    1.8558
12350 5400    1.8349
12350 5600    1.8352
12350 5800    1.9982
12350 6000    2.0803
12350 6200    2.1441
12350 6400    2.3557
12350 6600    2.5261
12350 6800    2.6591
12350 7000    2.6969
12350 7200    3.0549
12350 7400    3.0292
12350 7600    3.0683
12450 2600    0.6028
12450 2800    0.7758
12450 3000    0.9485
12450 3200    1.1871
12450 3400    1.4086
12450 3600    1.5191
12450 3800    1.5869
12450 4000    1.6500
12450 4200    1.5865
12450 4400    1.5021
12450 4600    1.5183
12450 4800    1.6263
12450 5000    1.6341
12450 5200    1.8753
12450 5400    2.1596
12450 5600    2.4058
12450 5800    2.8462
12450 6000    3.2201
12450 6200    3.4292
12450 6400    4.0404
12450 6600    4.3042
12450 6800    4.5653
12450 7000    4.8463
12450 7200    5.1386
12450 7400    4.0310
12450 7600    5.1696
12550 2600    0.6346
12550 2800    0.7401
12550 3000    0.9150
12550 3200    1.1480
12550 3400    1.3000
12550 3600    1.4528
12550 3800    1.5251
12550 4000    1.5262
12550 4200    1.4545
12550 4400    1.3870
12550 4600    1.3275
12550 4800    1.2124
12550 5000    1.3704
12550 5200    1.4451
12550 5400    1.6046
12550 5600    1.8446
12550 5800    2.1116
12550 6000    2.2561
12550 6200    2.3522
12550 6400    2.3915
12550 6600    2.4147
12550 6800    2.3509
12550 7000    2.2900
12550 7200    2.3097
12550 7400    2.2421
12550 7600    2.1389
12650 2600    0.7678
12650 2800    1.0423
12650 3000    1.3854
12650 3200    1.5821
12650 3400    1.9068
12650 3600    2.0682
12650 3800    2.1026
12650 4000    2.0555
12650 4200    1.8447
12650 4400    1.5361
12650 4600    1.7078
12650 4800    1.6116
12650 5000    1.7002
12650 5200    1.5870
12650 5400    1.8817
12650 5600    1.8177
12650 5800    2.1108
12650 6000    2.2254
12650 6200    2.2552
12650 6400    2.3534
12650 6600    2.3968
12650 6800    2.4642
12650 7000    2.4560
12650 7200    2.5980
12650 7400    2.5190
12650 7600    2.3944
12750 2600    0.8080
12750 2800    1.1498
12750 3000    1.7508
12750 3200    2.3257
12750 3400    2.9013
12750 3600    3.2120
12750 3800    2.8750
12750 4000    3.2204
12750 4200    1.9988
12750 4400    2.1658
12750 4600    2.0587
12750 4800    3.3239
12750 5000    3.4590
12750 5200    4.0778
12750 5400    4.5375
12750 5600    5.5891
12750 5800    6.3377
12750 6000    8.3983
12750 6200    8.9608
12750 6400    9.6910
12750 6600   11.2522
12750 6800   11.9324
12750 7000   14.5307
12750 7200   13.1487
12750 7400   13.7934
12750 7600   19.5389
12850 2600    0.8605
12850 2800    1.1071
12850 3000    1.3008
12850 3200    1.3122
12850 3400    1.3519
12850 3600    1.1401
12850 3800    1.1002
12850 4000    1.0810
12850 4200    0.9360
12850 4400    0.8372
12850 4600    0.8152
12850 4800    0.9029
12850 5000    1.0581
12850 5200    1.0901
12850 5400    1.5827
12850 5600    1.9727
12850 5800    2.5972
12850 6000    3.1387
12850 6200    3.9856
12850 6400    4.1341
12850 6600    4.9951
12850 6800    5.1874
12850 7000    5.5083
12850 7200    5.8019
12850 7400    6.5497
12850 7600    7.1121
12950 2600    0.9218
12950 2800    1.3510
12950 3000    1.8107
12950 3200    2.0470
12950 3400    2.2635
12950 3600    2.2921
12950 3800    2.2292
12950 4000    1.9909
12950 4200    1.7890
12950 4400    1.6498
12950 4600    1.6827
12950 4800    1.5242
12950 5000    1.7129
12950 5200    1.4993
12950 5400    1.7478
12950 5600    1.6409
12950 5800    2.0786
12950 6000    2.3230
12950 6200    2.5328
12950 6400    2.8542
12950 6600    3.2449
12950 6800    3.7189
12950 7000    3.9781
12950 7200    4.7388
12950 7400    5.0859
12950 7600    5.8846
13050 2600    1.2153
13050 2800    1.7633
13050 3000    2.5890
13050 3200    2.8654
13050 3400    3.3125
13050 3600    3.5045
13050 3800    3.3465
13050 4000    3.0615
13050 4200    3.0280
13050 4400    2.9306
13050 4600    3.3342
13050 4800    3.8640
13050 5000    3.8894
13050 5200    4.0371
13050 5400    4.2054
13050 5600    4.3619
13050 5800    4.5784
13050 6000    4.8631
13050 6200    5.0059
13050 6400    5.5981
13050 6600    5.9973
13050 6800    6.4156
13050 7000    6.7609
13050 7200    7.7955
13050 7400    8.0999
13050 7600    9.1716
13150 2600    1.0753
13150 2800    1.4765
13150 3000    1.9123
13150 3200    2.2877
13150 3400    2.5683
13150 3600    2.2983
13150 3800    2.7617
13150 4000    2.6497
13150 4200    2.6204
13150 4400    2.3133
13150 4600    2.1807
13150 4800    2.1271
13150 5000    1.8857
13150 5200    1.8862
13150 5400    1.7299
13150 5600    1.6695
13150 5800    1.7841
13150 6000    1.8198
13150 6200    1.8478
13150 6400    1.8787
13150 6600    1.9420
13150 6800    2.0436
13150 7000    1.9176
13150 7200    2.0112
13150 7400    1.9596
13150 7600    2.1717
13250 2600    0.7205
13250 2800    1.0526
13250 3000    1.5417
13250 3200    1.9430
13250 3400    2.5044
13250 3600    2.2506
13250 3800    2.3682
13250 4000    1.8872
13250 4200    1.8058
13250 4400    1.6038
13250 4600    1.4883
13250 4800    1.6117
13250 5000    1.4547
13250 5200    1.5463
13250 5400    1.7370
13250 5600    1.8105
13250 5800    1.9514
13250 6000    2.0677
13250 6200    2.1929
13250 6400    2.3757
13250 6600    2.5120
13250 6800    2.9013
13250 7000    2.9447
13250 7200    3.3595
13250 7400    3.6280
13250 7600    4.1454
13350 2600    0.2580
13350 2800    0.3408
13350 3000    0.4870
13350 3200    0.6780
13350 3400    1.0002
13350 3600    1.6016
13350 3800    2.2855
13350 4000    2.4814
13350 4200    2.2276
13350 4400    2.0176
13350 4600    1.7808
13350 4800    1.6808
13350 5000    1.7307
13350 5200    1.7339
13350 5400    1.7875
13350 5600    2.0100
13350 5800    2.1191
13350 6000    2.2339
13350 6200    2.4546
13350 6400    2.4920
13350 6600    2.7966
13350 6800    3.1337
13350 7000    3.4089
13350 7200    4.2823
13350 7400    4.9758
13350 7600    5.3711
13450 2600    0.2125
13450 2800    0.2882
13450 3000    0.3995
13450 3200    0.5489
13450 3400    0.8290
13450 3600    1.3963
13450 3800    2.3845
13450 4000    2.6349
13450 4200    2.5094
13450 4400    2.1107
13450 4600    2.2354
13450 4800    2.0264
13450 5000    2.3043
13450 5200    2.0674
13450 5400    2.9456
13450 5600    3.8359
13450 5800    4.5268
13450 6000    4.8552
13450 6200    6.5377
13450 6400    6.6361
13450 6600    8.1579
13450 6800    8.3484
13450 7000    9.3203
13450 7200   10.3534
13450 7400   10.0562
13450 7600   10.2700
13550 2600    0.1942
13550 2800    0.2583
13550 3000    0.3836
13550 3200    0.5911
13550 3400    0.8720
13550 3600    1.5682
13550 3800    2.5572
13550 4000    2.3953
13550 4200    2.3253
13550 4400    1.8486
13550 4600    1.7104
13550 4800    1.8802
13550 5000    1.8943
13550 5200    1.9563
13550 5400    2.0870
13550 5600    2.1711
13550 5800    2.2494
13550 6000    2.6378
13550 6200    2.4818
13550 6400    2.7870
13550 6600    2.5788
13550 6800    2.8213
13550 7000    2.8634
13550 7200    2.8695
13550 7400    2.9676
13550 7600    2.9708
13650 2600    0.2361
13650 2800    0.3272
13650 3000    0.4903
13650 3200    0.7369
13650 3400    1.1723
13650 3600    1.8182
13650 3800    2.1916
13650 4000    1.9598
13650 4200    1.4566
13650 4400    1.5486
13650 4600    1.3135
13650 4800    1.3563
13650 5000    1.6875
13650 5200    1.7817
13650 5400    1.9912
13650 5600    1.6605
13650 5800    1.7331
13650 6000    2.5077
13650 6200    2.7160
13650 6400    3.1651
13650 6600    3.9258
13650 6800    4.6545
13650 7000    6.1643
13650 7200    7.7821
13650 7400    8.0599
13650 7600    8.2874
13750 2600    0.2671
13750 2800    0.4023
13750 3000    0.6231
13750 3200    0.9740
13750 3400    1.6693
13750 3600    3.2552
13750 3800    4.9479
13750 4000    5.2238
13750 4200    4.3406
13750 4400    2.4926
13750 4600    2.5332
13750 4800    2.3651
13750 5000    2.4401
13750 5200    2.4188
13750 5400    2.2534
13750 5600    2.3331
13750 5800    2.3137
13750 6000    2.1358
13750 6200    1.9288
13750 6400    1.9288
13750 6600    1.8493
13750 6800    1.8553
